household_id,respondent_id,county,wave,gender,KPMD_status,sheep_owned,goats_owned,vaccinated_sheep,vaccinated_goats,disease_cases_sheep,disease_cases_goats,treated_sheep,treated_goats,sold_sheep_to_KPMD,sold_sheep_to_nonKPMD,sold_goats_to_KPMD,sold_goats_to_nonKPMD,avg_liveweight_sheep_KPMD_kg,avg_liveweight_sheep_nonKPMD_kg,avg_liveweight_goat_KPMD_kg,avg_liveweight_goat_nonKPMD_kg,price_per_kg_sheep_KPMD,price_per_kg_sheep_nonKPMD,price_per_kg_goat_KPMD,price_per_kg_goat_nonKPMD,age_at_sale_sheep_months,age_at_sale_goat_months,distance_to_market_km,time_to_market_hours,gender_decision_index_0_1,gender_control_index_0_1,has_credit,loan_amount_kes,repayment_rate_0_1,rCSI,coping_capacity_index_0_100,total_income_kes,livestock_income_kes,other_income_kes,sold_sheep_total,sold_goats_total,vaccination_rate_sheep,vaccination_rate_goats,disease_rate_sheep,disease_rate_goats,revenue_sheep_KPMD,revenue_sheep_nonKPMD,revenue_goat_KPMD,revenue_goat_nonKPMD,total_livestock_sales_revenue
HH0255,R0255,Kajiado,Midline,Female,Control,15,7,6,3,2,1,1,0,1,5,1,3,25.28421661,25.40485059,21.23540216,19.93864483,396.5162436,264.7787186,421.8308971,341.9282902,12.63159522,15.99178079,8.478982009,2.638614703,0.862176894,0.71523872,FALSE,0,,6.432556716,56.34050215,30721,16497,14224,6,4,0.4,0.428571429,0.133333333,0.142857143,10025.6,33633.32,8957.75,20452.76,73069.43
HH0255,R0255,Kajiado,Endline,Female,Control,19,7,9,3,4,1,2,1,1,5,0,0,25.74072996,18.79350092,,,420.3554455,372.4015745,,,19.66993593,,25.93378751,2.524019668,0.858078244,0.796173655,FALSE,0,,2.335278697,57.35385162,539312,329283,210029,6,0,0.473684211,0.428571429,0.210526316,0.142857143,10820.26,34993.65,0,0,45813.91
HH0256,R0256,Samburu,Baseline,Male,Control,14,23,7,10,2,4,1,2,0,2,0,3,,19.3343644,,19.0347807,,268.1188037,,362.8299065,14.02239896,13.13816813,9.50123488,2.841712308,0.334416414,0.168417774,TRUE,37298,0.811399359,8.098792104,66.78532558,64094,33997,30097,2,3,0.5,0.434782609,0.142857143,0.173913043,0,10367.81,0,20719.16,31086.97
HH0256,R0256,Samburu,Midline,Male,Control,9,26,4,12,1,4,0,2,0,5,0,3,,26.83423363,,20.69034019,,406.7170333,,335.7402693,10.25441395,12.29722163,26.62683458,2.242487823,0.668993206,0.345536985,FALSE,0,,5.63903473,55.91465891,84686,38266,46420,5,3,0.444444444,0.461538462,0.111111111,0.153846154,0,54569.7,0,20839.74,75409.44
HH0256,R0256,Samburu,Endline,Male,Control,11,26,4,10,2,4,1,2,0,4,0,5,,18.23525569,,22.1827833,,313.1281214,,427.333382,11.84976677,6.58474623,22.69738024,2.185379823,0.597532938,0.497305654,TRUE,30718,0.799993875,14.88943363,50.79284969,71188,41536,29652,4,5,0.363636364,0.384615385,0.181818182,0.153846154,0,22839.89,0,47397.22,70237.11
HH0257,R0257,Narok,Baseline,Male,Control,32,14,12,5,6,2,3,1,0,4,0,3,,28.11734808,,22.19933496,,351.1215569,,406.895535,12.55795877,15.76904446,32.95235217,3.47747384,0.684735238,0.417369117,FALSE,0,,9.671091137,76.78430699,122371,71476,50895,4,3,0.375,0.357142857,0.1875,0.142857143,0,39490.43,0,27098.43,66588.86
HH0257,R0257,Narok,Midline,Male,Control,31,14,15,6,4,2,2,1,0,1,0,0,,18.92399812,,,,425.6157479,,,9.987679005,,27.98553351,3.71613083,0.622652811,0.545793339,FALSE,0,,12.31735092,59.7338697,45805,24925,20880,1,0,0.483870968,0.428571429,0.129032258,0.142857143,0,8054.35,0,0,8054.35
HH0257,R0257,Narok,Endline,Male,Control,27,14,12,6,5,2,2,1,0,2,0,3,,22.55991932,,18.94450799,,327.8126377,,299.5180585,15.53622446,14.1105089,28.26442716,2.792731393,0.207197673,0.696114715,FALSE,0,,11.7254615,47.03908928,65326,27784,37542,2,3,0.444444444,0.428571429,0.185185185,0.142857143,0,14790.85,0,17022.67,31813.52
HH0258,R0258,Narok,Baseline,Male,KPMD,16,16,12,11,2,2,1,2,0,0,2,1,,,26.31474148,30.41084051,,,378.5371726,340.6319306,,12.40722798,36.25563685,2.369732233,0.277359056,0.844739289,FALSE,0,,18.52307454,59.33422635,95049,45239,49810,0,3,0.75,0.6875,0.125,0.125,0,0,19922.22,10358.9,30281.12
HH0258,R0258,Narok,Midline,Male,KPMD,16,20,10,14,1,2,1,1,2,1,2,1,21.76299339,24.01863688,22.60580174,21.28892064,446.2060904,275.7279867,430.6252135,348.4932279,10.41700804,7.665312973,25.53899637,1.766016769,0.415653915,0.861826029,TRUE,17800,0.830567874,13.28091594,60.14511059,157401,80299,77102,3,3,0.625,0.7,0.0625,0.1,19421.56,6622.61,19469.26,7419.04,52932.47
HH0258,R0258,Narok,Endline,Male,KPMD,19,23,12,15,2,2,1,1,2,2,2,1,22.72760561,24.29502446,26.97349517,23.32216727,334.1477173,319.8855176,412.8431059,399.5831558,11.37594723,8.320060304,25.74421404,3.168730603,0.383024706,0.760553085,FALSE,0,,0,53.2594622,52375,35574,16801,4,3,0.631578947,0.652173913,0.105263158,0.086956522,15188.76,15543.25,22271.64,9319.15,62322.8
HH0259,R0259,Samburu,Baseline,Female,KPMD,14,39,9,24,2,3,1,2,1,1,0,0,28.06221075,24.3382466,,,417.5243744,438.4172124,,,11.56938469,,46.07650783,2.048868969,0.641459284,0.567363557,TRUE,34358,1,13.13867178,49.60009063,109589,48189,61400,2,0,0.642857143,0.615384615,0.142857143,0.076923077,11716.66,10670.31,0,0,22386.97
HH0259,R0259,Samburu,Midline,Female,KPMD,13,40,8,25,1,4,1,3,5,3,4,2,22.36658238,23.86538992,24.9622641,21.01316521,363.2298695,444.4354657,361.3710964,350.7005873,13.68332325,17.54272646,14.98955505,0.640798428,0.123988314,0.84748819,TRUE,28523,0.953481716,9.269390393,66.56826911,25699,19850,5849,8,6,0.615384615,0.625,0.076923077,0.1,40621.05,31819.88,36082.56,14738.66,123262.15
HH0259,R0259,Samburu,Endline,Female,KPMD,15,40,9,28,1,4,1,3,4,1,5,2,29.67430298,21.34298567,26.78819914,19.06735513,370.6606839,428.3572425,375.6863117,420.0110283,15.0469402,14.22422375,5.329980239,2.267640676,0.292595579,0.754800981,FALSE,0,,0.198730476,66.41232762,30899,19104,11795,5,7,0.6,0.7,0.066666667,0.1,43996.39,9142.42,50319.8,16017,119475.61
HH0260,R0260,Kajiado,Baseline,Female,Control,13,15,6,5,2,3,1,2,0,0,0,2,,,,23.41577528,,,,421.9054588,,10.89663336,25.25641236,2.47180473,0.667617264,0.212083646,FALSE,0,,14.02299697,52.22118163,376398,154081,222317,0,2,0.461538462,0.333333333,0.153846154,0.2,0,0,0,19758.49,19758.49
HH0260,R0260,Kajiado,Midline,Female,Control,12,12,4,5,2,2,1,1,0,4,0,1,,24.20986436,,21.05788376,,445.4949256,,421.1140382,15.4628221,10.18904238,22.53111896,2.935212479,0.206732052,0.517983033,FALSE,0,,3.876194819,54.35613715,35299,13829,21470,4,1,0.333333333,0.416666667,0.166666667,0.166666667,0,43141.49,0,8867.77,52009.26
HH0260,R0260,Kajiado,Endline,Female,Control,15,11,5,4,2,2,1,1,0,3,0,7,,18.92341926,,25.10127931,,397.6089664,,387.314426,10.65892545,18.2349888,23.2789684,2.29852741,0.846799116,0.486444811,TRUE,77588,0.68922941,6.350633468,65.98974392,103421,35487,67934,3,7,0.333333333,0.363636364,0.133333333,0.181818182,0,22572.36,0,68054.61,90626.97
HH0261,R0261,Samburu,Baseline,Female,Non-KPMD Seller,21,32,11,17,3,5,2,3,0,0,2,2,,,24.21976911,24.60434625,,,445.6780244,338.202925,,13.97260419,28.93903904,1.783512194,0.831405146,0.154169359,TRUE,50983,0.822494415,15.68326903,54.83665807,72063,28810,43253,0,4,0.523809524,0.53125,0.142857143,0.15625,0,0,21588.44,16642.52,38230.96
HH0261,R0261,Samburu,Midline,Female,Non-KPMD Seller,19,35,9,16,3,5,2,3,0,3,0,4,,24.4558677,,18.41094865,,366.1955251,,283.172064,10.4038873,14.4061089,16.99091817,2.012025991,0.424194249,0.920641658,TRUE,28698,0.73162688,6.016826733,47.71512562,42660,16013,26647,3,4,0.473684211,0.457142857,0.157894737,0.142857143,0,26866.89,0,20853.87,47720.76
HH0261,R0261,Samburu,Endline,Female,Non-KPMD Seller,20,37,11,20,3,6,2,3,1,3,1,2,25.29833357,22.98501724,16.91098816,21.78653365,427.1641548,394.490366,415.0859935,376.6623462,12.80937286,12.6564726,31.2735211,2.869192771,0.786109393,0.618244304,FALSE,0,,10.92733147,61.39602075,18073,10574,7499,4,3,0.55,0.540540541,0.15,0.162162162,10806.54,27202.1,7019.51,16412.33,61440.48
HH0262,R0262,Narok,Baseline,Male,KPMD,25,6,16,4,2,1,1,1,2,2,0,0,22.85116041,20.47687157,,,358.1979678,303.1069479,,,7.782142009,,33.41835745,1.425298818,0.027774693,0.180732151,FALSE,0,,8.549141582,53.01335517,422710,361957,60753,4,0,0.64,0.666666667,0.08,0.166666667,16370.48,12413.36,0,0,28783.84
HH0262,R0262,Narok,Midline,Male,KPMD,26,3,17,2,3,0,2,0,2,1,2,0,22.91524006,24.03485628,25.56223041,,409.1553772,386.0802252,444.8999919,,9.653627763,11.52206831,32.82413651,3.013347019,0.361370308,0.524528362,FALSE,0,,12.51558045,74.55081592,63614,40069,23545,3,2,0.653846154,0.666666667,0.115384615,0,18751.79,9279.38,22745.27,0,50776.44
HH0262,R0262,Narok,Endline,Male,KPMD,30,6,21,4,3,1,2,1,3,1,2,1,26.63658625,22.63006966,21.39430747,20.0408736,321.3276214,356.3256298,365.5144487,347.7104658,11.61722796,14.13198557,27.28790598,1.86170407,0.683124831,0.528111562,FALSE,0,,16.39540225,68.23710152,43883,29186,14697,4,3,0.7,0.666666667,0.1,0.166666667,25677.21,8063.67,15639.86,6968.42,56349.16
HH0263,R0263,Kajiado,Baseline,Male,KPMD,14,22,9,15,2,2,1,1,0,0,2,1,,,25.2043081,21.42498366,,,351.8924172,369.4637042,,7.327099357,24.73093724,1.942875523,0.956265698,0.536124093,FALSE,0,,2.765428731,58.02125542,47556,32152,15404,0,3,0.642857143,0.681818182,0.142857143,0.090909091,0,0,17738.41,7915.75,25654.16
HH0263,R0263,Kajiado,Midline,Male,KPMD,14,19,9,13,2,2,1,1,4,2,2,1,26.93646357,22.08683929,28.44963732,23.10499874,364.6079832,459.9441136,395.3514649,381.4724729,12.52632103,10.61031617,22.48664705,1.308500064,0.90423647,0.665317394,TRUE,25141,0.930203933,2.155670626,59.18576164,50428,30273,20155,6,3,0.642857143,0.684210526,0.142857143,0.105263158,39285,20317.42,22495.21,8813.92,90911.55
HH0263,R0263,Kajiado,Endline,Male,KPMD,14,20,10,14,1,3,1,2,1,0,3,3,26.71142558,,23.2314629,21.06838193,342.8542338,,502.6224888,358.8067286,9.234018294,11.41453179,25.63135842,1.801065552,0.375961776,0.491988435,FALSE,0,,5.07648764,69.96685619,57153,30859,26294,1,6,0.714285714,0.7,0.071428571,0.15,9158.13,0,35029.97,22678.43,66866.53
HH0264,R0264,Samburu,Baseline,Male,KPMD,9,15,5,10,1,1,1,1,1,1,2,1,26.96102778,21.10149502,27.0875142,23.56069751,369.4777465,328.0499886,433.6452377,363.2281158,9.903320713,9.846290699,25.69204649,0.772612759,0.264843213,0.509146887,TRUE,15495,0.950447058,21.54223711,53.50867186,77001,60555,16446,2,3,0.555555556,0.666666667,0.111111111,0.066666667,9961.5,6922.35,23492.74,8557.91,48934.5
HH0264,R0264,Samburu,Midline,Male,KPMD,7,18,5,11,1,2,1,1,2,2,5,4,23.6105238,19.45872472,22.03642577,17.91649581,327.8010468,350.1010748,336.8387644,303.9208029,12.62106153,9.147593981,21.56673442,1.660596086,0.332298129,0.553671806,TRUE,71625,0.800957896,0,45.59585463,57881,36299,21582,4,9,0.714285714,0.611111111,0.142857143,0.111111111,15479.11,13625.04,37113.61,21780.78,87998.54
HH0264,R0264,Samburu,Endline,Male,KPMD,9,16,7,11,1,1,1,1,3,0,4,1,24.78602602,,24.11117016,24.00128154,439.7296624,,380.5481356,401.1693093,9.531542203,11.98954697,27.70604177,0.996397575,0.250076013,0.681197218,FALSE,0,,13.56987163,65.20528902,27032,16838,10194,3,5,0.777777778,0.6875,0.111111111,0.0625,32697.45,0,36701.84,9628.58,79027.87
HH0265,R0265,Narok,Baseline,Male,KPMD,21,9,14,5,2,1,1,1,2,2,1,1,31.95906417,21.91969658,23.12768937,27.76316808,418.7614413,330.0515776,430.4241803,359.2254204,11.48155086,8.583851449,1,0.902588676,0.211573791,0.083943688,TRUE,39847,0.774834718,3.3630157,28.93225951,205276,98976,106300,4,2,0.666666667,0.555555556,0.095238095,0.111111111,26766.45,14469.26,9954.72,9973.24,61163.67
HH0265,R0265,Narok,Midline,Male,KPMD,25,12,16,8,2,1,1,1,4,1,2,0,23.87453082,22.47718246,26.71859386,,323.2209713,312.190794,370.4910965,,12.16677644,9.965113798,14.86659091,1.434602209,0.196371567,0.34849052,TRUE,34689,0.950849227,1.353670668,52.00075356,19967,9779,10188,5,2,0.64,0.666666667,0.08,0.083333333,30867,7017.17,19798,0,57682.17
HH0265,R0265,Narok,Endline,Male,KPMD,19,11,12,7,2,1,1,1,2,3,0,1,27.33745263,17.82988221,,18.16260029,353.2308644,337.1752951,,397.0664797,8.957345469,14.95313518,2.839014182,1.639642742,0.491605921,0.854580525,TRUE,96867,0.998934374,19.48400084,74.12147027,49751,24609,25142,5,1,0.631578947,0.636363636,0.105263158,0.090909091,19312.86,18035.39,0,7211.76,44560.01
HH0266,R0266,Narok,Baseline,Female,KPMD,29,17,20,12,2,1,1,1,4,2,1,0,27.47415428,21.48069051,27.21032084,,408.7062516,331.2662626,345.7284389,,13.75872253,16.89383675,20.55399108,2.348968224,0.177432371,0.185765811,TRUE,42776,0.95693291,1.59728286,45.84215559,10368,5630,4738,6,1,0.689655172,0.705882353,0.068965517,0.058823529,44915.43,14231.66,9407.38,0,68554.47
HH0266,R0266,Narok,Midline,Female,KPMD,31,15,21,9,3,1,2,1,2,1,3,2,21.25850612,20.71560432,29.1532994,18.2196149,471.2399735,324.2887021,463.2325963,356.2496292,14.39971077,15.18509942,31.89953818,1.490944128,0.481638761,0.72449629,FALSE,0,,15.4821528,61.12825765,36693,23302,13391,3,5,0.677419355,0.6,0.096774194,0.066666667,20035.72,6717.84,40514.28,12981.46,80249.3
HH0266,R0266,Narok,Endline,Female,KPMD,27,14,17,9,2,2,1,1,4,2,3,1,30.61791293,19.76796525,21.67977031,23.15976334,383.4351142,386.7706763,406.4220775,386.6065619,14.98849906,11.4223208,24.79593987,1.371051368,0.21801376,0.818461612,TRUE,16476,0.899305019,5.374514739,75.45803451,61757,42879,18878,6,4,0.62962963,0.642857143,0.074074074,0.142857143,46959.93,15291.34,26433.41,8953.72,97638.4
HH0267,R0267,Narok,Baseline,Male,Control,31,15,11,7,5,2,3,1,0,3,0,3,,24.7896418,,18.67646161,,432.3507329,,355.9303571,17.11292004,6,12.24866924,2.394474989,0.098215176,0.950543559,TRUE,59980,0.823872833,12.75794231,64.79743794,67095,30189,36906,3,3,0.35483871,0.466666667,0.161290323,0.133333333,0,32153.46,0,19942.56,52096.02
HH0267,R0267,Narok,Midline,Male,Control,32,15,14,7,5,3,2,2,0,1,0,3,,17.91221012,,18.95438911,,383.5434391,,387.5101729,15.29313691,18.53601963,33.95998964,2.518249562,0.485126269,0.160245808,TRUE,30095,0.803085195,13.60961763,56.83795103,15169,5921,9248,1,3,0.4375,0.466666667,0.15625,0.2,0,6870.11,0,22035.06,28905.17
HH0267,R0267,Narok,Endline,Male,Control,29,13,13,5,4,2,2,1,0,2,0,0,,19.62771485,,,,332.7413023,,,15.28821524,,27.18741246,1.974593356,0.536008356,0.423534807,FALSE,0,,14.81688307,57.34036542,31376,9965,21411,2,0,0.448275862,0.384615385,0.137931034,0.153846154,0,13061.9,0,0,13061.9
HH0268,R0268,Narok,Baseline,Male,Control,42,28,17,13,8,4,4,2,0,1,0,2,,21.82325751,,22.49644315,,346.0560015,,369.3926885,14.67541263,9.852468347,1.222785941,2.527698272,0.356184213,0.030887021,TRUE,5815,0.806732257,20.93136971,64.82123635,117352,57123,60229,1,2,0.404761905,0.464285714,0.19047619,0.142857143,0,7552.07,0,16620.04,24172.11
HH0268,R0268,Narok,Midline,Male,Control,35,28,15,10,5,4,2,2,0,0,0,4,,,,16.39287598,,,,326.6354788,,12.08062502,14.87790098,3.104117207,0.294843341,0.522186594,TRUE,176204,0.692114904,10.4697801,58.77662102,84764,26392,58372,0,4,0.428571429,0.357142857,0.142857143,0.142857143,0,0,0,21417.98,21417.98
HH0268,R0268,Narok,Endline,Male,Control,34,29,16,14,5,5,3,2,0,0,0,0,,,,,,,,,,,17.01789918,3.626008489,0.289981294,0.475384174,TRUE,44017,0.828294289,12.26375368,69.94116731,29028,15271,13757,0,0,0.470588235,0.482758621,0.147058824,0.172413793,0,0,0,0,0
HH0269,R0269,Samburu,Baseline,Female,Non-KPMD Seller,15,15,7,8,2,2,1,1,1,3,0,1,21.19193752,23.43645645,,14,440.9055957,300.9376851,,377.6024429,18.21441366,9.495927425,41.59547272,4.07216141,0.666730761,0.919973481,TRUE,39038,0.676082812,4.536942429,54.95556929,31874,20438,11436,4,1,0.466666667,0.533333333,0.133333333,0.133333333,9343.64,21158.74,0,5286.43,35788.81
HH0269,R0269,Samburu,Midline,Female,Non-KPMD Seller,18,15,9,8,3,2,2,1,2,3,0,0,24.13437684,23.8311178,,,267.3675802,347.8804231,,,11.43235548,,39.01362505,3.029951841,0.497613209,0.325261642,FALSE,0,,8.218650472,75.28483797,41997,26015,15982,5,0,0.5,0.533333333,0.166666667,0.133333333,12905.5,24871.14,0,0,37776.64
HH0269,R0269,Samburu,Endline,Female,Non-KPMD Seller,18,20,10,10,3,3,2,2,1,1,1,2,23.14360298,25.09542961,25.19546232,19.62255899,419.9628941,396.3562935,436.6723558,351.4326142,16.15133028,16.56713216,33.55756486,3.354471508,0.775809781,0.466743129,TRUE,63619,0.971084866,8.294545707,78.93957226,37880,18090,19790,2,3,0.555555556,0.5,0.166666667,0.15,9719.45,9946.73,11002.16,13792.01,44460.35
HH0270,R0270,Kajiado,Baseline,Male,Non-KPMD Seller,25,7,13,4,4,1,2,1,1,3,1,2,25.32866791,18.16300348,15.45310178,23.98575301,406.9664185,344.2856105,442.9823443,337.0826162,11.8835224,10.46758683,29.67621975,1.491929346,0.785822775,0.78832579,TRUE,51334,0.666286805,0,58.32301401,105592,57684,47908,4,3,0.52,0.571428571,0.16,0.142857143,10307.92,18759.78,6845.45,16170.36,52083.51
HH0270,R0270,Kajiado,Midline,Male,Non-KPMD Seller,25,9,12,5,3,1,2,1,1,7,0,0,22.76499098,19.25531198,,,407.9985227,358.8848889,,,10.64164334,,31.4946054,3.893368371,0.281889439,0.556227656,TRUE,7852,0.926083982,7.119226322,64.81762709,88743,37032,51711,8,0,0.48,0.555555556,0.12,0.111111111,9288.08,48373.08,0,0,57661.16
HH0270,R0270,Kajiado,Endline,Male,Non-KPMD Seller,27,12,13,6,4,1,2,1,1,2,0,0,22.19740715,18.07589908,,,413.2228405,429.7441738,,,16.88776464,,16.79811988,2.564839221,0.695180453,0.319484304,FALSE,0,,4.754689766,76.48845031,17368,7713,9655,3,0,0.481481481,0.5,0.148148148,0.083333333,9172.48,15536.02,0,0,24708.5
HH0271,R0271,Narok,Baseline,Male,KPMD,33,4,23,2,4,1,3,1,6,1,3,0,24.97179656,23.81824149,28.63484244,,353.9314651,330.6610064,400.833984,,11.94212833,10.14078807,8.6502005,2.497982794,0.544913423,0.411079481,TRUE,25106,0.804712388,11.73839284,77.42557589,109698,50666,59032,7,3,0.696969697,0.5,0.121212121,0.25,53029.83,7875.76,34433.45,0,95339.04
HH0271,R0271,Narok,Midline,Male,KPMD,35,5,24,3,4,0,3,0,4,2,2,1,22.76557905,23.99201048,23.0709762,18.81051328,359.634218,362.1255376,417.4318911,312.9193396,9.18696985,13.17396884,23.08148093,2.520971863,0.641952897,0.384697737,FALSE,0,,15.50596602,62.87403829,87914,50136,37778,6,3,0.685714286,0.6,0.114285714,0,32749.12,17376.24,19261.12,5886.17,75272.65
HH0271,R0271,Narok,Endline,Male,KPMD,39,5,28,3,3,0,2,0,3,3,1,2,27.55703483,24.53636353,27.35492019,20.68799107,330.9163698,380.5946505,433.003913,320.3000829,12.71429978,9.151211553,27.7115438,2.36352211,0.760083179,0.216061882,FALSE,0,,17.24503635,50.67714408,270960,161898,109062,6,3,0.717948718,0.6,0.076923077,0,27357.22,28015.23,11844.79,13252.73,80469.97
HH0272,R0272,Narok,Baseline,Female,Control,19,20,9,9,4,3,2,2,0,0,0,0,,,,,,,,,,,28.77114728,3.549605208,0.74991566,0.133375411,TRUE,21406,0.838423721,17.43973417,53.06435196,140534,51515,89019,0,0,0.473684211,0.45,0.210526316,0.15,0,0,0,0,0
HH0272,R0272,Narok,Midline,Female,Control,17,24,8,10,3,5,1,2,0,5,0,5,,20.32040227,,22.74758314,,426.3648859,,338.7323613,8.473634554,14.94879175,37.64335188,2.690636545,0.819473039,0.106312632,TRUE,28847,0.81941596,6.938008695,67.18223956,41783,22365,19418,5,5,0.470588235,0.416666667,0.176470588,0.208333333,0,43319.53,0,38526.71,81846.24
HH0272,R0272,Narok,Endline,Female,Control,18,25,8,10,3,5,1,2,0,4,0,1,,21.52261589,,22.46443961,,304.3557329,,376.4523818,11.90221038,9.338879041,15.38892122,2.218866036,0.941176365,0.425137145,TRUE,38198,0.681632122,26.93524473,64.77028563,116240,44204,72036,4,1,0.444444444,0.4,0.166666667,0.2,0,26202.13,0,8456.79,34658.92
HH0273,R0273,Narok,Baseline,Male,KPMD,18,12,12,8,2,1,1,1,3,2,1,1,27.96422497,23.51458676,28.13075606,21.85479221,340.7888426,349.5336991,404.2388911,366.308647,15.84196668,13.41590594,3.690590114,2.97405691,0.825838431,0.431592831,FALSE,0,,8.415416347,65.40673914,40876,27914,12962,5,2,0.666666667,0.666666667,0.111111111,0.083333333,28589.69,16438.28,11371.55,8005.6,64405.12
HH0273,R0273,Narok,Midline,Male,KPMD,23,14,14,10,2,1,1,1,2,3,1,2,28.39389377,22.60419952,20.83527353,29.11803739,337.8730962,389.577118,369.227436,376.1122076,9.29345711,7.282087456,23.22202545,2.183703382,0.538494139,0.328169241,FALSE,0,,10.00286621,63.20483169,114830,76676,38154,5,3,0.608695652,0.714285714,0.086956522,0.071428571,19187.07,26418.24,7692.95,21903.3,75201.56
HH0273,R0273,Narok,Endline,Male,KPMD,24,13,17,9,2,1,1,1,2,3,3,3,28.19284655,24.62899985,21.34727381,17.19752479,417.6364354,305.7411185,347.433698,390.4088965,11.97101077,12.72389686,22.30581831,4.241832284,0.731472783,0.810604963,FALSE,0,,10.27482189,68.23095421,36944,20952,15992,5,6,0.708333333,0.692307692,0.083333333,0.076923077,23548.72,22590.29,22250.29,20142.2,88531.5
HH0274,R0274,Narok,Baseline,Female,KPMD,32,18,23,11,4,2,3,1,3,3,1,2,19.09411575,24.39369153,22.0115786,23.79318639,348.9752676,355.9933598,384.8639389,448.8364365,14.85094697,15.0418907,18.24047769,2.475652657,0.664297085,0.660496049,FALSE,0,,3.813811176,79.71490046,50889,33979,16910,6,3,0.71875,0.611111111,0.125,0.111111111,19990.12,26051.98,8471.46,21358.5,75872.06
HH0274,R0274,Narok,Midline,Female,KPMD,36,18,22,11,3,2,2,1,2,1,1,1,23.90300764,22.09276799,28.80260877,23.80008207,376.4774085,384.4248737,396.1863983,334.2654107,7.182900659,13.96647432,1,0.843957266,0.688417596,0.383010271,FALSE,0,,8.74977079,54.06915828,28123,17053,11070,3,2,0.611111111,0.611111111,0.083333333,0.111111111,17997.88,8493.01,11411.2,7955.54,45857.63
HH0274,R0274,Narok,Endline,Female,KPMD,34,20,23,13,4,2,3,1,3,2,2,2,30.10286093,21.32477519,28.91409711,21.82440171,346.2669459,334.1803186,356.0244309,405.305104,7.191693066,15.16882566,8.641327983,2.48565736,0.367882279,0.808797427,FALSE,0,,4.325167254,72.92950704,35761,20068,15693,5,4,0.676470588,0.65,0.117647059,0.1,31270.88,14252.64,20588.25,17691.08,83802.85
HH0275,R0275,Samburu,Baseline,Female,Control,13,28,5,11,3,4,1,2,0,3,0,4,,17.29125343,,17.8204762,,311.2053567,,351.2942051,15.10950332,18.65567178,23.17027094,3.06166185,0.900824234,0.653394275,FALSE,0,,12.81490548,56.87462936,57402,36159,21243,3,4,0.384615385,0.392857143,0.230769231,0.142857143,0,16143.39,0,25040.92,41184.31
HH0275,R0275,Samburu,Midline,Female,Control,14,21,5,8,3,3,1,2,0,3,0,0,,16.93791718,,,,377.841618,,,17.33904333,,45.20143134,1.568166126,0.534100465,0.334684128,FALSE,0,,1.757198549,73.4017347,42228,25301,16927,3,0,0.357142857,0.380952381,0.214285714,0.142857143,0,19199.55,0,0,19199.55
HH0275,R0275,Samburu,Endline,Female,Control,8,26,3,11,1,5,1,2,0,2,0,2,,22.42819399,,21.8070654,,359.595261,,302.1959665,9.247199943,10.81307855,18.8989678,2.347978989,0.655694598,0.74145841,FALSE,0,,11.57694741,47.946399,131863,52806,79057,2,2,0.375,0.423076923,0.125,0.192307692,0,16130.14,0,13180.01,29310.15
HH0276,R0276,Samburu,Baseline,Female,Control,8,16,3,7,2,3,1,2,0,1,1,5,,21.78365287,24.59792962,20.54521366,,267.3800736,373.8149834,327.1783782,11.96962687,18.3810143,35.22149743,2.908619361,0.952140032,0.038522105,FALSE,0,,8.180687675,68.07751433,110809,69703,41106,1,6,0.375,0.4375,0.25,0.1875,0,5824.51,9195.07,33609.75,48629.33
HH0276,R0276,Samburu,Midline,Female,Control,8,19,3,9,1,3,0,2,0,2,1,3,,21.40149425,19.18997363,15.60638342,,309.64365,442.6734782,391.8024486,14.69091251,14.1443461,31.19369237,1.510068128,0.641656362,0.148686555,TRUE,52458,0.814004307,16.58444955,64.28303001,122349,58748,63601,2,4,0.375,0.473684211,0.125,0.157894737,0,13253.67,8494.89,18343.86,40092.42
HH0276,R0276,Samburu,Endline,Female,Control,9,14,3,6,1,3,0,1,0,3,1,3,,20.87090254,24.09459109,22.0165581,,419.9208626,373.8978838,360.1054466,12.97769405,13.22610172,49.04316802,2.621567781,0.665237422,0.711987362,FALSE,0,,11.11065082,50.14993171,288780,88174,200606,3,4,0.333333333,0.428571429,0.111111111,0.214285714,0,26292.38,9008.92,23784.85,59086.15
HH0277,R0277,Narok,Baseline,Male,KPMD,21,14,13,10,2,1,1,1,0,0,2,1,,,24.93325487,22.61271045,,,400.6133408,343.8069012,,6.908379844,23.6125144,1.966391192,0.757097604,0.626617478,FALSE,0,,5.960944757,38.49303106,66844,34108,32736,0,3,0.619047619,0.714285714,0.095238095,0.071428571,0,0,19977.19,7774.41,27751.6
